time,team,site,odds
2020-12-27 13:35:46.547489,Seattle Seahawks,intertops,1.8
2020-12-27 13:35:46.547491,Seattle Seahawks,caesars,1.83
2020-12-27 13:35:46.547493,Dallas Cowboys,williamhill_us,2.55
2020-12-27 13:35:46.547494,Dallas Cowboys,fanduel,2.44
2020-12-27 13:35:46.547496,Dallas Cowboys,bookmaker,2.55
2020-12-27 13:35:46.547498,Dallas Cowboys,betonlineag,2.52
2020-12-27 13:35:46.547499,Dallas Cowboys,lowvig,2.53
2020-12-27 13:35:46.547500,Dallas Cowboys,betfair,2.56
2020-12-27 13:35:46.547502,Dallas Cowboys,gtbets,2.55
2020-12-27 13:35:46.547503,Dallas Cowboys,betrivers,2.43
2020-12-27 13:35:46.547505,Dallas Cowboys,draftkings,2.43
2020-12-27 13:35:46.547506,Dallas Cowboys,sugarhouse,2.43
2020-12-27 13:35:46.547508,Dallas Cowboys,unibet,2.43
2020-12-27 13:35:46.547509,Dallas Cowboys,mybookieag,2.4
2020-12-27 13:35:46.547511,Dallas Cowboys,bovada,2.55
2020-12-27 13:35:46.547513,Dallas Cowboys,betmgm,2.35
2020-12-27 13:35:46.547514,Dallas Cowboys,pointsbetus,2.5
2020-12-27 13:35:46.547516,Dallas Cowboys,intertops,2.45
2020-12-27 13:35:46.547517,Philadelphia Eagles,williamhill_us,1.57
2020-12-27 13:35:46.547519,Philadelphia Eagles,fanduel,1.58
2020-12-27 13:35:46.547520,Philadelphia Eagles,bookmaker,1.56
2020-12-27 13:35:46.547522,Philadelphia Eagles,betonlineag,1.57
2020-12-27 13:35:46.547523,Philadelphia Eagles,lowvig,1.58
2020-12-27 13:35:46.547525,Philadelphia Eagles,betfair,1.63
2020-12-27 13:35:46.547526,Philadelphia Eagles,gtbets,1.56
2020-12-27 13:35:46.547528,Philadelphia Eagles,betrivers,1.61
2020-12-27 13:35:46.547529,Philadelphia Eagles,draftkings,1.61
2020-12-27 13:35:46.547531,Philadelphia Eagles,sugarhouse,1.61
2020-12-27 13:35:46.547532,Philadelphia Eagles,unibet,1.61
2020-12-27 13:35:46.547534,Philadelphia Eagles,mybookieag,1.59
2020-12-27 13:35:46.547535,Philadelphia Eagles,bovada,1.57
2020-12-27 13:35:46.547537,Philadelphia Eagles,betmgm,1.62
2020-12-27 13:35:46.547538,Philadelphia Eagles,pointsbetus,1.56
2020-12-27 13:35:46.547540,Philadelphia Eagles,intertops,1.61
2020-12-27 13:35:46.547542,Green Bay Packers,williamhill_us,1.57
2020-12-27 13:35:46.547544,Green Bay Packers,betonlineag,1.59
2020-12-27 13:35:46.547545,Green Bay Packers,lowvig,1.59
2020-12-27 13:35:46.547547,Green Bay Packers,fanduel,1.57
2020-12-27 13:35:46.547548,Green Bay Packers,bookmaker,1.59
2020-12-27 13:35:46.547550,Green Bay Packers,betfair,1.63
2020-12-27 13:35:46.547551,Green Bay Packers,gtbets,1.56
2020-12-27 13:35:46.547553,Green Bay Packers,unibet,1.58
2020-12-27 13:35:46.547554,Green Bay Packers,sugarhouse,1.57
2020-12-27 13:35:46.547555,Green Bay Packers,betrivers,1.57
2020-12-27 13:35:46.547557,Green Bay Packers,draftkings,1.57
2020-12-27 13:35:46.547558,Green Bay Packers,mybookieag,1.61
2020-12-27 13:35:46.547560,Green Bay Packers,bovada,1.57
2020-12-27 13:35:46.547561,Green Bay Packers,betmgm,1.62
2020-12-27 13:35:46.547563,Green Bay Packers,pointsbetus,1.56
2020-12-27 13:35:46.547564,Green Bay Packers,intertops,1.57
2020-12-27 13:35:46.547566,Tennessee Titans,williamhill_us,2.55
2020-12-27 13:35:46.547567,Tennessee Titans,betonlineag,2.48
2020-12-27 13:35:46.547569,Tennessee Titans,lowvig,2.48
2020-12-27 13:35:46.547570,Tennessee Titans,fanduel,2.48
2020-12-27 13:35:46.547572,Tennessee Titans,bookmaker,2.48
2020-12-27 13:35:46.547574,Tennessee Titans,betfair,2.58
2020-12-27 13:35:46.547575,Tennessee Titans,gtbets,2.55
2020-12-27 13:35:46.547577,Tennessee Titans,unibet,2.5
2020-12-27 13:35:46.547578,Tennessee Titans,sugarhouse,2.5
2020-12-27 13:35:46.547580,Tennessee Titans,betrivers,2.5
2020-12-27 13:35:46.547581,Tennessee Titans,draftkings,2.5
2020-12-27 13:35:46.547583,Tennessee Titans,mybookieag,2.35
2020-12-27 13:35:46.547585,Tennessee Titans,bovada,2.55
2020-12-27 13:35:46.547586,Tennessee Titans,betmgm,2.35
2020-12-27 13:35:46.547588,Tennessee Titans,pointsbetus,2.5
2020-12-27 13:35:46.547589,Tennessee Titans,intertops,2.55
2020-12-27 13:35:46.547591,Buffalo Bills,williamhill_us,1.31
2020-12-27 13:35:46.547593,Buffalo Bills,bookmaker,1.31
2020-12-27 13:35:46.547595,Buffalo Bills,caesars,1.31
2020-12-27 13:35:46.547596,Buffalo Bills,betonlineag,1.32
2020-12-27 13:35:46.547598,Buffalo Bills,lowvig,1.32
2020-12-27 13:35:46.547599,Buffalo Bills,bovada,1.3
2020-12-27 13:35:46.547601,Buffalo Bills,betfair,1.33
2020-12-27 13:35:46.547603,Buffalo Bills,gtbets,1.31
2020-12-27 13:35:46.547604,Buffalo Bills,betrivers,1.33
2020-12-27 13:35:46.547605,Buffalo Bills,sugarhouse,1.33
2020-12-27 13:35:46.547607,Buffalo Bills,draftkings,1.33
2020-12-27 13:35:46.547609,Buffalo Bills,unibet,1.33
2020-12-27 13:35:46.547610,Buffalo Bills,mybookieag,1.29
2020-12-27 13:35:46.547612,Buffalo Bills,betmgm,1.29
2020-12-27 13:35:46.547613,Buffalo Bills,pointsbetus,1.31
2020-12-27 13:35:46.547615,Buffalo Bills,fanduel,1.31
2020-12-27 13:35:46.547616,Buffalo Bills,intertops,1.31
2020-12-27 13:35:46.547618,New England Patriots,williamhill_us,3.6
2020-12-27 13:35:46.547619,New England Patriots,bookmaker,3.63
2020-12-27 13:35:46.547621,New England Patriots,caesars,3.6
2020-12-27 13:35:46.547622,New England Patriots,betonlineag,3.6
2020-12-27 13:35:46.547624,New England Patriots,lowvig,3.6
2020-12-27 13:35:46.547627,New England Patriots,bovada,3.65
2020-12-27 13:35:46.547629,New England Patriots,betfair,3.95
2020-12-27 13:35:46.547631,New England Patriots,gtbets,3.6
2020-12-27 13:35:46.547634,New England Patriots,betrivers,3.55
2020-12-27 13:35:46.547635,New England Patriots,sugarhouse,3.55
2020-12-27 13:35:46.547637,New England Patriots,draftkings,3.55
2020-12-27 13:35:46.547639,New England Patriots,unibet,3.55
2020-12-27 13:35:46.547641,New England Patriots,mybookieag,3.7
2020-12-27 13:35:46.547643,New England Patriots,betmgm,3.7
2020-12-27 13:35:46.547645,New England Patriots,pointsbetus,3.5
2020-12-27 13:35:46.547647,New England Patriots,fanduel,3.6
2020-12-27 13:35:46.547649,New England Patriots,intertops,3.6
2020-12-27 13:38:17.573955,Chicago Bears,fanduel,1.06
2020-12-27 13:38:17.573964,Chicago Bears,williamhill_us,1.2
2020-12-27 13:38:17.573965,Chicago Bears,caesars,1.06
2020-12-27 13:38:17.573966,Chicago Bears,betfair,1.09
2020-12-27 13:38:17.573968,Chicago Bears,unibet,1.04
2020-12-27 13:38:17.573969,Chicago Bears,sugarhouse,1.04
2020-12-27 13:38:17.573970,Chicago Bears,betrivers,1.04
2020-12-27 13:38:17.573972,Chicago Bears,draftkings,1.04
2020-12-27 13:38:17.573973,Chicago Bears,gtbets,1.09
2020-12-27 13:38:17.573974,Chicago Bears,betmgm,1.02
2020-12-27 13:38:17.573975,Chicago Bears,mybookieag,1.27
2020-12-27 13:38:17.573976,Chicago Bears,pointsbetus,1.0
2020-12-27 13:38:17.573978,Jacksonville Jaguars,fanduel,9.8
2020-12-27 13:38:17.573979,Jacksonville Jaguars,williamhill_us,5.0
2020-12-27 13:38:17.573980,Jacksonville Jaguars,caesars,10.25
2020-12-27 13:38:17.573982,Jacksonville Jaguars,betfair,9.2
2020-12-27 13:38:17.573983,Jacksonville Jaguars,unibet,10.5
2020-12-27 13:38:17.573984,Jacksonville Jaguars,sugarhouse,10.5
2020-12-27 13:38:17.573985,Jacksonville Jaguars,betrivers,10.5
2020-12-27 13:38:17.573987,Jacksonville Jaguars,draftkings,10.5
2020-12-27 13:38:17.573988,Jacksonville Jaguars,gtbets,6.37
2020-12-27 13:38:17.573989,Jacksonville Jaguars,betmgm,14.0
2020-12-27 13:38:17.573990,Jacksonville Jaguars,mybookieag,3.29
2020-12-27 13:38:17.573991,Jacksonville Jaguars,pointsbetus,1.0
2020-12-27 13:38:17.573994,Atlanta Falcons,williamhill_us,5.5
2020-12-27 13:38:17.573995,Atlanta Falcons,fanduel,5.3
2020-12-27 13:38:17.573997,Atlanta Falcons,caesars,5.0
2020-12-27 13:38:17.573998,Atlanta Falcons,betfair,5.5
2020-12-27 13:38:17.573999,Atlanta Falcons,unibet,6.25
2020-12-27 13:38:17.574000,Atlanta Falcons,sugarhouse,6.75
2020-12-27 13:38:17.574002,Atlanta Falcons,betrivers,6.75
2020-12-27 13:38:17.574003,Atlanta Falcons,draftkings,6.75
2020-12-27 13:38:17.574004,Atlanta Falcons,gtbets,5.14
2020-12-27 13:38:17.574006,Atlanta Falcons,betmgm,6.75
2020-12-27 13:38:17.574007,Atlanta Falcons,mybookieag,4.4
2020-12-27 13:38:17.574008,Atlanta Falcons,pointsbetus,1.0
2020-12-27 13:38:17.574010,Kansas City Chiefs,williamhill_us,1.17
2020-12-27 13:38:17.574011,Kansas City Chiefs,fanduel,1.16
2020-12-27 13:38:17.574013,Kansas City Chiefs,caesars,1.16
2020-12-27 13:38:17.574014,Kansas City Chiefs,betfair,1.18
2020-12-27 13:38:17.574015,Kansas City Chiefs,unibet,1.11
2020-12-27 13:38:17.574017,Kansas City Chiefs,sugarhouse,1.09
2020-12-27 13:38:17.574018,Kansas City Chiefs,betrivers,1.09
2020-12-27 13:38:17.574019,Kansas City Chiefs,draftkings,1.09
2020-12-27 13:38:17.574020,Kansas City Chiefs,gtbets,1.14
2020-12-27 13:38:17.574022,Kansas City Chiefs,betmgm,1.11
2020-12-27 13:38:17.574023,Kansas City Chiefs,mybookieag,1.18
2020-12-27 13:38:17.574024,Kansas City Chiefs,pointsbetus,1.0
2020-12-27 13:38:17.574026,Baltimore Ravens,betfair,1.04
2020-12-27 13:38:17.574028,Baltimore Ravens,fanduel,1.02
2020-12-27 13:38:17.574029,Baltimore Ravens,unibet,1.01
2020-12-27 13:38:17.574030,Baltimore Ravens,sugarhouse,1.01
2020-12-27 13:38:17.574032,Baltimore Ravens,betrivers,1.01
2020-12-27 13:38:17.574033,Baltimore Ravens,draftkings,1.01
2020-12-27 13:38:17.574034,Baltimore Ravens,williamhill_us,1.23
2020-12-27 13:38:17.574036,Baltimore Ravens,betmgm,1.01
2020-12-27 13:38:17.574037,Baltimore Ravens,pointsbetus,1.0
2020-12-27 13:38:17.574038,Baltimore Ravens,gtbets,1.08
2020-12-27 13:38:17.574039,Baltimore Ravens,mybookieag,1.18
2020-12-27 13:38:17.574041,New York Giants,betfair,17.5
2020-12-27 13:38:17.574043,New York Giants,fanduel,14.0
2020-12-27 13:38:17.574044,New York Giants,unibet,14.0
2020-12-27 13:38:17.574045,New York Giants,sugarhouse,15.0
2020-12-27 13:38:17.574047,New York Giants,betrivers,15.0
2020-12-27 13:38:17.574048,New York Giants,draftkings,15.0
2020-12-27 13:38:17.574049,New York Giants,williamhill_us,4.6
2020-12-27 13:38:17.574050,New York Giants,betmgm,26.0
2020-12-27 13:38:17.574052,New York Giants,pointsbetus,1.0
2020-12-27 13:38:17.574053,New York Giants,gtbets,7.09
2020-12-27 13:38:17.574055,New York Giants,mybookieag,4.45
2020-12-27 13:38:17.574056,Cleveland Browns,betfair,1.37
2020-12-27 13:38:17.574058,Cleveland Browns,fanduel,1.4
2020-12-27 13:38:17.574059,Cleveland Browns,sugarhouse,1.53
2020-12-27 13:38:17.574062,Cleveland Browns,betrivers,1.53
2020-12-27 13:38:17.574063,Cleveland Browns,draftkings,1.53
2020-12-27 13:38:17.574064,Cleveland Browns,unibet,1.52
2020-12-27 13:38:17.574066,Cleveland Browns,mybookieag,1.32
2020-12-27 13:38:17.574067,Cleveland Browns,gtbets,1.33
2020-12-27 13:38:17.574069,Cleveland Browns,pointsbetus,1.51
2020-12-27 13:38:17.574070,Cleveland Browns,williamhill_us,1.33
2020-12-27 13:38:17.574072,Cleveland Browns,betmgm,1.74
2020-12-27 13:38:17.574073,Cleveland Browns,caesars,1.36
2020-12-27 13:38:17.574074,New York Jets,betfair,2.92
2020-12-27 13:38:17.574076,New York Jets,fanduel,2.98
2020-12-27 13:38:17.574077,New York Jets,sugarhouse,2.5
2020-12-27 13:38:17.574079,New York Jets,betrivers,2.5
2020-12-27 13:38:17.574080,New York Jets,draftkings,2.5
2020-12-27 13:38:17.574081,New York Jets,unibet,2.5
2020-12-27 13:38:17.574082,New York Jets,mybookieag,3.1
2020-12-27 13:38:17.574084,New York Jets,gtbets,3.14
2020-12-27 13:38:17.574086,New York Jets,pointsbetus,2.65
2020-12-27 13:38:17.574087,New York Jets,williamhill_us,3.5
2020-12-27 13:38:17.574088,New York Jets,betmgm,2.0
2020-12-27 13:38:17.574089,New York Jets,caesars,2.95
2020-12-27 13:38:17.574091,Cincinnati Bengals,fanduel,2.0
2020-12-27 13:38:17.574092,Cincinnati Bengals,betfair,2.32
2020-12-27 13:38:17.574108,Cincinnati Bengals,sugarhouse,2.0
2020-12-27 13:38:17.574109,Cincinnati Bengals,draftkings,2.0
2020-12-27 13:38:17.574110,Cincinnati Bengals,betrivers,2.0
2020-12-27 13:38:17.574112,Cincinnati Bengals,unibet,2.0
2020-12-27 13:38:17.574113,Cincinnati Bengals,caesars,2.35
2020-12-27 13:38:17.574114,Cincinnati Bengals,williamhill_us,3.8
2020-12-27 13:38:17.574116,Cincinnati Bengals,betmgm,2.05
2020-12-27 13:38:17.574117,Cincinnati Bengals,pointsbetus,2.0
2020-12-27 13:38:17.574119,Cincinnati Bengals,gtbets,1.95
2020-12-27 13:38:17.574120,Houston Texans,fanduel,1.82
2020-12-27 13:38:17.574121,Houston Texans,betfair,1.57
2020-12-27 13:38:17.574123,Houston Texans,sugarhouse,1.79
2020-12-27 13:38:17.574124,Houston Texans,draftkings,1.79
2020-12-27 13:38:17.574125,Houston Texans,betrivers,1.79
2020-12-27 13:38:17.574127,Houston Texans,unibet,1.79
2020-12-27 13:38:17.574128,Houston Texans,caesars,1.57
2020-12-27 13:38:17.574129,Houston Texans,williamhill_us,1.29
2020-12-27 13:38:17.574130,Houston Texans,betmgm,1.77
2020-12-27 13:38:17.574131,Houston Texans,pointsbetus,1.83
2020-12-27 13:38:17.574133,Houston Texans,gtbets,1.79
2020-12-27 13:38:17.574135,Indianapolis Colts,betfair,1.37
2020-12-27 13:38:17.574136,Indianapolis Colts,fanduel,1.36
2020-12-27 13:38:17.574137,Indianapolis Colts,pointsbetus,1.3
2020-12-27 13:38:17.574138,Indianapolis Colts,mybookieag,1.5
2020-12-27 13:38:17.574140,Indianapolis Colts,unibet,1.7
2020-12-27 13:38:17.574141,Indianapolis Colts,sugarhouse,1.41
2020-12-27 13:38:17.574142,Indianapolis Colts,draftkings,1.4
2020-12-27 13:38:17.574144,Indianapolis Colts,betrivers,1.4
2020-12-27 13:38:17.574145,Indianapolis Colts,gtbets,1.39
2020-12-27 13:38:17.574146,Indianapolis Colts,williamhill_us,1.91
2020-12-27 13:38:17.574147,Indianapolis Colts,betmgm,1.4
2020-12-27 13:38:17.574150,Pittsburgh Steelers,betfair,3.2
2020-12-27 13:38:17.574151,Pittsburgh Steelers,fanduel,3.2
2020-12-27 13:38:17.574152,Pittsburgh Steelers,pointsbetus,3.0
2020-12-27 13:38:17.574153,Pittsburgh Steelers,mybookieag,2.4
2020-12-27 13:38:17.574154,Pittsburgh Steelers,unibet,2.14
2020-12-27 13:38:17.574156,Pittsburgh Steelers,sugarhouse,2.9
2020-12-27 13:38:17.574157,Pittsburgh Steelers,draftkings,2.9
2020-12-27 13:38:17.574158,Pittsburgh Steelers,betrivers,2.95
2020-12-27 13:38:17.574160,Pittsburgh Steelers,gtbets,2.84
2020-12-27 13:38:17.574161,Pittsburgh Steelers,williamhill_us,1.91
2020-12-27 13:38:17.574162,Pittsburgh Steelers,betmgm,3.0
2020-12-27 13:38:17.574164,Denver Broncos,betonlineag,2.12
2020-12-27 13:38:17.574165,Denver Broncos,fanduel,2.16
2020-12-27 13:38:17.574166,Denver Broncos,lowvig,2.12
2020-12-27 13:38:17.574168,Denver Broncos,williamhill_us,2.15
2020-12-27 13:38:17.574169,Denver Broncos,bookmaker,2.2
2020-12-27 13:38:17.574170,Denver Broncos,betfair,2.22
2020-12-27 13:38:17.574172,Denver Broncos,betmgm,2.2
2020-12-27 13:38:17.574173,Denver Broncos,gtbets,2.15
2020-12-27 13:38:17.574174,Denver Broncos,sugarhouse,2.2
2020-12-27 13:38:17.574176,Denver Broncos,unibet,2.2
2020-12-27 13:38:17.574177,Denver Broncos,betrivers,2.2
2020-12-27 13:38:17.574178,Denver Broncos,draftkings,2.2
2020-12-27 13:38:17.574180,Denver Broncos,mybookieag,2.2
2020-12-27 13:38:17.574181,Denver Broncos,bovada,2.2
2020-12-27 13:38:17.574182,Denver Broncos,pointsbetus,2.15
2020-12-27 13:38:17.574184,Denver Broncos,intertops,2.15
2020-12-27 13:38:17.574185,Denver Broncos,caesars,2.2
2020-12-27 13:38:17.574187,Los Angeles Chargers,betonlineag,1.75
2020-12-27 13:38:17.574188,Los Angeles Chargers,fanduel,1.74
2020-12-27 13:38:17.574189,Los Angeles Chargers,lowvig,1.76
2020-12-27 13:38:17.574191,Los Angeles Chargers,williamhill_us,1.74
2020-12-27 13:38:17.574192,Los Angeles Chargers,bookmaker,1.71
2020-12-27 13:38:17.574193,Los Angeles Chargers,betfair,1.79
2020-12-27 13:38:17.574195,Los Angeles Chargers,betmgm,1.71
2020-12-27 13:38:17.574196,Los Angeles Chargers,gtbets,1.74
2020-12-27 13:38:17.574197,Los Angeles Chargers,sugarhouse,1.72
2020-12-27 13:38:17.574198,Los Angeles Chargers,unibet,1.72
2020-12-27 13:38:17.574200,Los Angeles Chargers,betrivers,1.72
2020-12-27 13:38:17.574201,Los Angeles Chargers,draftkings,1.72
2020-12-27 13:38:17.574202,Los Angeles Chargers,mybookieag,1.71
2020-12-27 13:38:17.574204,Los Angeles Chargers,bovada,1.71
2020-12-27 13:38:17.574205,Los Angeles Chargers,pointsbetus,1.74
2020-12-27 13:38:17.574206,Los Angeles Chargers,intertops,1.74
2020-12-27 13:38:17.574208,Los Angeles Chargers,caesars,1.71
2020-12-27 13:38:17.574209,Carolina Panthers,williamhill_us,1.83
2020-12-27 13:38:17.574211,Carolina Panthers,lowvig,1.84
2020-12-27 13:38:17.574213,Carolina Panthers,betonlineag,1.84
2020-12-27 13:38:17.574214,Carolina Panthers,fanduel,1.83
2020-12-27 13:38:17.574216,Carolina Panthers,caesars,1.83
2020-12-27 13:38:17.574217,Carolina Panthers,betfair,1.93
2020-12-27 13:38:17.574218,Carolina Panthers,unibet,1.89
2020-12-27 13:38:17.574220,Carolina Panthers,betrivers,1.88
2020-12-27 13:38:17.574221,Carolina Panthers,sugarhouse,1.88
2020-12-27 13:38:17.574222,Carolina Panthers,draftkings,1.88
2020-12-27 13:38:17.574223,Carolina Panthers,betmgm,1.91
2020-12-27 13:38:17.574225,Carolina Panthers,pointsbetus,1.83
2020-12-27 13:38:17.574226,Carolina Panthers,gtbets,1.83
2020-12-27 13:38:17.574227,Carolina Panthers,bovada,1.83
2020-12-27 13:38:17.574228,Carolina Panthers,bookmaker,1.8
2020-12-27 13:38:17.574230,Carolina Panthers,intertops,1.8
2020-12-27 13:38:17.574231,Carolina Panthers,mybookieag,1.83
2020-12-27 13:38:17.574232,Washington Football Team,williamhill_us,2.0
2020-12-27 13:38:17.574234,Washington Football Team,lowvig,1.99
2020-12-27 13:38:17.574235,Washington Football Team,betonlineag,1.99
2020-12-27 13:38:17.574236,Washington Football Team,fanduel,2.02
2020-12-27 13:38:17.574237,Washington Football Team,caesars,2.0
2020-12-27 13:38:17.574239,Washington Football Team,betfair,2.06
2020-12-27 13:38:17.574240,Washington Football Team,unibet,1.98
2020-12-27 13:38:17.574241,Washington Football Team,betrivers,1.97
2020-12-27 13:38:17.574242,Washington Football Team,sugarhouse,1.97
2020-12-27 13:38:17.574243,Washington Football Team,draftkings,1.97
2020-12-27 13:38:17.574245,Washington Football Team,betmgm,1.95
2020-12-27 13:38:17.574246,Washington Football Team,pointsbetus,2.0
2020-12-27 13:38:17.574247,Washington Football Team,gtbets,2.0
2020-12-27 13:38:17.574249,Washington Football Team,bovada,2.0
2020-12-27 13:38:17.574250,Washington Football Team,bookmaker,2.05
2020-12-27 13:38:17.574251,Washington Football Team,intertops,2.05
2020-12-27 13:38:17.574252,Washington Football Team,mybookieag,2.0
2020-12-27 13:38:17.574254,Los Angeles Rams,fanduel,2.02
2020-12-27 13:38:17.574256,Los Angeles Rams,williamhill_us,2.05
2020-12-27 13:38:17.574257,Los Angeles Rams,bookmaker,2.07
2020-12-27 13:38:17.574258,Los Angeles Rams,betfair,2.08
2020-12-27 13:38:17.574259,Los Angeles Rams,gtbets,2.05
2020-12-27 13:38:17.574261,Los Angeles Rams,betrivers,2.04
2020-12-27 13:38:17.574262,Los Angeles Rams,sugarhouse,2.04
2020-12-27 13:38:17.574263,Los Angeles Rams,unibet,2.04
2020-12-27 13:38:17.574264,Los Angeles Rams,draftkings,2.04
2020-12-27 13:38:17.574265,Los Angeles Rams,mybookieag,2.05
2020-12-27 13:38:17.574267,Los Angeles Rams,betmgm,2.0
2020-12-27 13:38:17.574268,Los Angeles Rams,bovada,2.0
2020-12-27 13:38:17.574270,Los Angeles Rams,pointsbetus,2.05
2020-12-27 13:38:17.574271,Los Angeles Rams,intertops,2.05
2020-12-27 13:38:17.574272,Los Angeles Rams,caesars,2.0
2020-12-27 13:38:17.574274,Seattle Seahawks,fanduel,1.83
2020-12-27 13:38:17.574275,Seattle Seahawks,williamhill_us,1.8
2020-12-27 13:38:17.574276,Seattle Seahawks,bookmaker,1.79
2020-12-27 13:38:17.574277,Seattle Seahawks,betfair,1.9
2020-12-27 13:38:17.574279,Seattle Seahawks,gtbets,1.8
2020-12-27 13:38:17.574280,Seattle Seahawks,betrivers,1.83
2020-12-27 13:38:17.574281,Seattle Seahawks,sugarhouse,1.83
2020-12-27 13:38:17.574282,Seattle Seahawks,unibet,1.84
2020-12-27 13:38:17.574284,Seattle Seahawks,draftkings,1.83
2020-12-27 13:38:17.574285,Seattle Seahawks,mybookieag,1.8
2020-12-27 13:38:17.574286,Seattle Seahawks,betmgm,1.87
2020-12-27 13:38:17.574288,Seattle Seahawks,bovada,1.83
2020-12-27 13:38:17.574289,Seattle Seahawks,pointsbetus,1.8
2020-12-27 13:38:17.574290,Seattle Seahawks,intertops,1.8
2020-12-27 13:38:17.574292,Seattle Seahawks,caesars,1.83
2020-12-27 13:38:17.574294,Dallas Cowboys,williamhill_us,2.55
2020-12-27 13:38:17.574295,Dallas Cowboys,fanduel,2.44
2020-12-27 13:38:17.574296,Dallas Cowboys,bookmaker,2.55
2020-12-27 13:38:17.574298,Dallas Cowboys,betonlineag,2.52
2020-12-27 13:38:17.574299,Dallas Cowboys,lowvig,2.53
2020-12-27 13:38:17.574301,Dallas Cowboys,betfair,2.56
2020-12-27 13:38:17.574302,Dallas Cowboys,gtbets,2.55
2020-12-27 13:38:17.574303,Dallas Cowboys,betrivers,2.43
2020-12-27 13:38:17.574305,Dallas Cowboys,draftkings,2.43
2020-12-27 13:38:17.574306,Dallas Cowboys,sugarhouse,2.43
2020-12-27 13:38:17.574307,Dallas Cowboys,unibet,2.43
2020-12-27 13:38:17.574309,Dallas Cowboys,mybookieag,2.4
2020-12-27 13:38:17.574310,Dallas Cowboys,bovada,2.55
2020-12-27 13:38:17.574312,Dallas Cowboys,betmgm,2.35
2020-12-27 13:38:17.574313,Dallas Cowboys,pointsbetus,2.5
2020-12-27 13:38:17.574314,Dallas Cowboys,intertops,2.45
2020-12-27 13:38:17.574315,Philadelphia Eagles,williamhill_us,1.57
2020-12-27 13:38:17.574317,Philadelphia Eagles,fanduel,1.58
2020-12-27 13:38:17.574318,Philadelphia Eagles,bookmaker,1.56
2020-12-27 13:38:17.574319,Philadelphia Eagles,betonlineag,1.57
2020-12-27 13:38:17.574321,Philadelphia Eagles,lowvig,1.58
2020-12-27 13:38:17.574322,Philadelphia Eagles,betfair,1.63
2020-12-27 13:38:17.574323,Philadelphia Eagles,gtbets,1.56
2020-12-27 13:38:17.574325,Philadelphia Eagles,betrivers,1.61
2020-12-27 13:38:17.574326,Philadelphia Eagles,draftkings,1.61
2020-12-27 13:38:17.574327,Philadelphia Eagles,sugarhouse,1.61
2020-12-27 13:38:17.574328,Philadelphia Eagles,unibet,1.61
2020-12-27 13:38:17.574330,Philadelphia Eagles,mybookieag,1.59
2020-12-27 13:38:17.574331,Philadelphia Eagles,bovada,1.57
2020-12-27 13:38:17.574332,Philadelphia Eagles,betmgm,1.62
2020-12-27 13:38:17.574333,Philadelphia Eagles,pointsbetus,1.56
2020-12-27 13:38:17.574335,Philadelphia Eagles,intertops,1.61
2020-12-27 13:38:17.574337,Green Bay Packers,williamhill_us,1.57
2020-12-27 13:38:17.574338,Green Bay Packers,betonlineag,1.59
2020-12-27 13:38:17.574339,Green Bay Packers,lowvig,1.59
2020-12-27 13:38:17.574340,Green Bay Packers,fanduel,1.57
2020-12-27 13:38:17.574342,Green Bay Packers,bookmaker,1.59
2020-12-27 13:38:17.574343,Green Bay Packers,betfair,1.63
2020-12-27 13:38:17.574344,Green Bay Packers,gtbets,1.56
2020-12-27 13:38:17.574345,Green Bay Packers,unibet,1.58
2020-12-27 13:38:17.574347,Green Bay Packers,sugarhouse,1.57
2020-12-27 13:38:17.574348,Green Bay Packers,betrivers,1.57
2020-12-27 13:38:17.574349,Green Bay Packers,draftkings,1.57
2020-12-27 13:38:17.574350,Green Bay Packers,mybookieag,1.61
2020-12-27 13:38:17.574352,Green Bay Packers,bovada,1.57
2020-12-27 13:38:17.574353,Green Bay Packers,betmgm,1.62
2020-12-27 13:38:17.574354,Green Bay Packers,pointsbetus,1.56
2020-12-27 13:38:17.574356,Green Bay Packers,intertops,1.57
2020-12-27 13:38:17.574357,Tennessee Titans,williamhill_us,2.55
2020-12-27 13:38:17.574358,Tennessee Titans,betonlineag,2.48
2020-12-27 13:38:17.574360,Tennessee Titans,lowvig,2.48
2020-12-27 13:38:17.574361,Tennessee Titans,fanduel,2.48
2020-12-27 13:38:17.574362,Tennessee Titans,bookmaker,2.48
2020-12-27 13:38:17.574364,Tennessee Titans,betfair,2.58
2020-12-27 13:38:17.574365,Tennessee Titans,gtbets,2.55
2020-12-27 13:38:17.574366,Tennessee Titans,unibet,2.5
2020-12-27 13:38:17.574367,Tennessee Titans,sugarhouse,2.5
2020-12-27 13:38:17.574369,Tennessee Titans,betrivers,2.5
2020-12-27 13:38:17.574370,Tennessee Titans,draftkings,2.5
2020-12-27 13:38:17.574371,Tennessee Titans,mybookieag,2.35
2020-12-27 13:38:17.574372,Tennessee Titans,bovada,2.55
2020-12-27 13:38:17.574374,Tennessee Titans,betmgm,2.35
2020-12-27 13:38:17.574375,Tennessee Titans,pointsbetus,2.5
2020-12-27 13:38:17.574376,Tennessee Titans,intertops,2.55
2020-12-27 13:38:17.574378,Buffalo Bills,williamhill_us,1.31
2020-12-27 13:38:17.574379,Buffalo Bills,bookmaker,1.31
2020-12-27 13:38:17.574380,Buffalo Bills,caesars,1.31
