time,team,site,odds
2020-12-28 21:58:40.267894,San Francisco 49ers,bovada,2.85
2020-12-28 21:58:40.267895,Seattle Seahawks,betonlineag,1.45
2020-12-28 21:58:40.267897,Seattle Seahawks,lowvig,1.46
2020-12-28 21:58:40.267898,Seattle Seahawks,fanduel,1.49
2020-12-28 21:58:40.267899,Seattle Seahawks,unibet,1.47
2020-12-28 21:58:40.267900,Seattle Seahawks,sugarhouse,1.47
2020-12-28 21:58:40.267902,Seattle Seahawks,betrivers,1.47
2020-12-28 21:58:40.267903,Seattle Seahawks,draftkings,1.47
2020-12-28 21:58:40.267905,Seattle Seahawks,betmgm,1.5
2020-12-28 21:58:40.267906,Seattle Seahawks,betfair,1.44
2020-12-28 21:58:40.267908,Seattle Seahawks,bookmaker,1.45
2020-12-28 21:58:40.267909,Seattle Seahawks,pointsbetus,1.44
2020-12-28 21:58:40.267910,Seattle Seahawks,gtbets,1.44
2020-12-28 21:58:40.267911,Seattle Seahawks,williamhill_us,1.45
2020-12-28 21:58:40.267912,Seattle Seahawks,bovada,1.44
2020-12-28 21:58:40.267916,Carolina Panthers,betonlineag,3.4
2020-12-28 21:58:40.267917,Carolina Panthers,lowvig,3.4
2020-12-28 21:58:40.267919,Carolina Panthers,williamhill_us,3.45
2020-12-28 21:58:40.267921,Carolina Panthers,fanduel,3.4
2020-12-28 21:58:40.267922,Carolina Panthers,unibet,3.4
2020-12-28 21:58:40.267924,Carolina Panthers,betrivers,3.4
2020-12-28 21:58:40.267926,Carolina Panthers,sugarhouse,3.4
2020-12-28 21:58:40.267928,Carolina Panthers,draftkings,3.4
2020-12-28 21:58:40.267929,Carolina Panthers,betmgm,3.25
2020-12-28 21:58:40.267930,Carolina Panthers,betfair,3.45
2020-12-28 21:58:40.267931,Carolina Panthers,bovada,3.3
2020-12-28 21:58:40.267932,Carolina Panthers,pointsbetus,3.3
2020-12-28 21:58:40.267934,Carolina Panthers,bookmaker,3.37
2020-12-28 21:58:40.267935,Carolina Panthers,gtbets,3.5
2020-12-28 21:58:40.267937,New Orleans Saints,betonlineag,1.35
2020-12-28 21:58:40.267939,New Orleans Saints,lowvig,1.35
2020-12-28 21:58:40.267940,New Orleans Saints,williamhill_us,1.34
2020-12-28 21:58:40.267941,New Orleans Saints,fanduel,1.34
2020-12-28 21:58:40.267942,New Orleans Saints,unibet,1.33
2020-12-28 21:58:40.267944,New Orleans Saints,betrivers,1.33
2020-12-28 21:58:40.267945,New Orleans Saints,sugarhouse,1.33
2020-12-28 21:58:40.267946,New Orleans Saints,draftkings,1.33
2020-12-28 21:58:40.267947,New Orleans Saints,betmgm,1.36
2020-12-28 21:58:40.267948,New Orleans Saints,betfair,1.35
2020-12-28 21:58:40.267951,New Orleans Saints,bovada,1.36
2020-12-28 21:58:40.267952,New Orleans Saints,pointsbetus,1.34
2020-12-28 21:58:40.267953,New Orleans Saints,bookmaker,1.34
2020-12-28 21:58:40.267954,New Orleans Saints,gtbets,1.33
2020-12-28 21:58:40.267957,Denver Broncos,betonlineag,2.2
2020-12-28 21:58:40.267958,Denver Broncos,lowvig,2.2
2020-12-28 21:58:40.267960,Denver Broncos,fanduel,2.16
2020-12-28 21:58:40.267961,Denver Broncos,williamhill_us,2.2
2020-12-28 21:58:40.267963,Denver Broncos,bookmaker,2.3
2020-12-28 21:58:40.267964,Denver Broncos,pointsbetus,2.2
2020-12-28 21:58:40.267966,Denver Broncos,betrivers,2.17
2020-12-28 21:58:40.267967,Denver Broncos,unibet,2.17
2020-12-28 21:58:40.267968,Denver Broncos,sugarhouse,2.17
2020-12-28 21:58:40.267970,Denver Broncos,draftkings,2.17
2020-12-28 21:58:40.267971,Denver Broncos,betmgm,2.1
2020-12-28 21:58:40.267973,Denver Broncos,gtbets,2.2
2020-12-28 21:58:40.267974,Denver Broncos,bovada,2.25
2020-12-28 21:58:40.267976,Denver Broncos,betfair,2.2
2020-12-28 21:58:40.267977,Las Vegas Raiders,betonlineag,1.71
2020-12-28 21:58:40.267978,Las Vegas Raiders,lowvig,1.71
2020-12-28 21:58:40.267980,Las Vegas Raiders,fanduel,1.74
2020-12-28 21:58:40.267981,Las Vegas Raiders,williamhill_us,1.71
2020-12-28 21:58:40.268117,Las Vegas Raiders,bookmaker,1.67
2020-12-28 21:58:40.268120,Las Vegas Raiders,pointsbetus,1.71
2020-12-28 21:58:40.268121,Las Vegas Raiders,betrivers,1.7
2020-12-28 21:58:40.268122,Las Vegas Raiders,unibet,1.7
2020-12-28 21:58:40.268124,Las Vegas Raiders,sugarhouse,1.7
2020-12-28 21:58:40.268125,Las Vegas Raiders,draftkings,1.7
2020-12-28 21:58:40.268126,Las Vegas Raiders,betmgm,1.77
2020-12-28 21:58:40.268128,Las Vegas Raiders,gtbets,1.71
2020-12-28 21:58:40.268129,Las Vegas Raiders,bovada,1.69
2020-12-28 21:58:40.268130,Las Vegas Raiders,betfair,1.77
2020-12-28 21:58:40.268134,Chicago Bears,betfair,3.05
2020-12-28 21:58:40.268135,Chicago Bears,pointsbetus,2.95
2020-12-28 21:58:40.268136,Chicago Bears,lowvig,3.15
2020-12-28 21:58:40.268137,Chicago Bears,betonlineag,3.15
2020-12-28 21:58:40.268139,Chicago Bears,sugarhouse,3.0
2020-12-28 21:58:40.268140,Chicago Bears,draftkings,3.0
2020-12-28 21:58:40.268141,Chicago Bears,betrivers,3.0
2020-12-28 21:58:40.268143,Chicago Bears,bookmaker,2.99
2020-12-28 21:58:40.268144,Chicago Bears,unibet,3.0
2020-12-28 21:58:40.268145,Chicago Bears,gtbets,3.1
2020-12-28 21:58:40.268146,Chicago Bears,bovada,3.2
2020-12-28 21:58:40.268148,Chicago Bears,fanduel,3.2
2020-12-28 21:58:40.268149,Chicago Bears,williamhill_us,3.05
2020-12-28 21:58:40.268150,Chicago Bears,betmgm,2.9
2020-12-28 21:58:40.268152,Green Bay Packers,betfair,1.42
2020-12-28 21:58:40.268153,Green Bay Packers,pointsbetus,1.41
2020-12-28 21:58:40.268154,Green Bay Packers,lowvig,1.39
2020-12-28 21:58:40.268155,Green Bay Packers,betonlineag,1.39
2020-12-28 21:58:40.268157,Green Bay Packers,sugarhouse,1.41
2020-12-28 21:58:40.268158,Green Bay Packers,draftkings,1.41
2020-12-28 21:58:40.268159,Green Bay Packers,betrivers,1.41
2020-12-28 21:58:40.268160,Green Bay Packers,bookmaker,1.42
2020-12-28 21:58:40.268162,Green Bay Packers,unibet,1.41
2020-12-28 21:58:40.268163,Green Bay Packers,gtbets,1.4
2020-12-28 21:58:40.268164,Green Bay Packers,bovada,1.37
2020-12-28 21:58:40.268165,Green Bay Packers,fanduel,1.37
2020-12-28 21:58:40.268166,Green Bay Packers,williamhill_us,1.41
2020-12-28 21:58:40.268168,Green Bay Packers,betmgm,1.44
2020-12-28 21:58:40.268169,Arizona Cardinals,betfair,1.79
2020-12-28 21:58:40.268171,Arizona Cardinals,fanduel,1.98
2020-12-28 21:58:40.268172,Arizona Cardinals,sugarhouse,2.0
2020-12-28 21:58:40.268173,Arizona Cardinals,betrivers,2.0
2020-12-28 21:58:40.268174,Arizona Cardinals,unibet,2.0
2020-12-28 21:58:40.268176,Arizona Cardinals,draftkings,2.0
2020-12-28 21:58:40.268177,Los Angeles Rams,betfair,1.94
2020-12-28 21:58:40.268178,Los Angeles Rams,fanduel,1.86
2020-12-28 21:58:40.268179,Los Angeles Rams,sugarhouse,1.83
2020-12-28 21:58:40.268181,Los Angeles Rams,betrivers,1.83
2020-12-28 21:58:40.268182,Los Angeles Rams,unibet,1.83
2020-12-28 21:58:40.268183,Los Angeles Rams,draftkings,1.83
2020-12-28 21:58:40.268185,Philadelphia Eagles,unibet,2.02
2020-12-28 21:58:40.268186,Philadelphia Eagles,lowvig,2.1
2020-12-28 21:58:40.268187,Philadelphia Eagles,betonlineag,2.1
2020-12-28 21:58:40.268188,Philadelphia Eagles,williamhill_us,2.1
2020-12-28 21:58:40.268191,Philadelphia Eagles,sugarhouse,2.02
2020-12-28 21:58:40.268192,Philadelphia Eagles,betrivers,2.02
2020-12-28 21:58:40.268193,Philadelphia Eagles,draftkings,2.02
2020-12-28 21:58:40.268195,Philadelphia Eagles,betfair,2.12
2020-12-28 21:58:40.268196,Philadelphia Eagles,gtbets,2.1
2020-12-28 21:58:40.268197,Philadelphia Eagles,fanduel,2.0
2020-12-28 21:58:40.268198,Philadelphia Eagles,betmgm,2.0
2020-12-28 21:58:40.268200,Philadelphia Eagles,bookmaker,2.1
2020-12-28 21:58:40.268201,Philadelphia Eagles,bovada,2.1
2020-12-28 21:58:40.268202,Washington Football Team,unibet,1.8
2020-12-28 21:58:40.268203,Washington Football Team,lowvig,1.77
2020-12-28 21:58:40.268205,Washington Football Team,betonlineag,1.76
2020-12-28 21:58:40.268206,Washington Football Team,williamhill_us,1.77
2020-12-28 21:58:40.268207,Washington Football Team,sugarhouse,1.8
2020-12-28 21:58:40.268208,Washington Football Team,betrivers,1.8
2020-12-28 21:58:40.268210,Washington Football Team,draftkings,1.8
2020-12-28 21:58:40.268211,Washington Football Team,betfair,1.83
2020-12-28 21:58:40.268212,Washington Football Team,gtbets,1.77
2020-12-28 21:58:40.268213,Washington Football Team,fanduel,1.85
2020-12-28 21:58:40.268215,Washington Football Team,betmgm,1.87
2020-12-28 21:58:40.268216,Washington Football Team,bookmaker,1.77
2020-12-28 21:58:40.268217,Washington Football Team,bovada,1.77
2020-12-28 21:59:41.194248,Buffalo Bills,williamhill_us,1.29
2020-12-28 21:59:41.194254,Buffalo Bills,caesars,1.03
2020-12-28 21:59:41.194256,Buffalo Bills,bovada,2.65
2020-12-28 21:59:41.194258,Buffalo Bills,betfair,1.03
2020-12-28 21:59:41.194259,Buffalo Bills,gtbets,1.07
2020-12-28 21:59:41.194261,Buffalo Bills,mybookieag,1.01
2020-12-28 21:59:41.194262,Buffalo Bills,betmgm,1.02
2020-12-28 21:59:41.194264,Buffalo Bills,fanduel,1.02
2020-12-28 21:59:41.194266,New England Patriots,williamhill_us,3.8
2020-12-28 21:59:41.194267,New England Patriots,caesars,15.75
2020-12-28 21:59:41.194269,New England Patriots,bovada,1.45
2020-12-28 21:59:41.194270,New England Patriots,betfair,22.0
2020-12-28 21:59:41.194272,New England Patriots,gtbets,7.34
2020-12-28 21:59:41.194273,New England Patriots,mybookieag,9.0
2020-12-28 21:59:41.194274,New England Patriots,betmgm,14.0
2020-12-28 21:59:41.194276,New England Patriots,fanduel,16.0
2020-12-28 21:59:41.194278,Dallas Cowboys,lowvig,1.64
2020-12-28 21:59:41.194280,Dallas Cowboys,betonlineag,1.63
2020-12-28 21:59:41.194281,Dallas Cowboys,williamhill_us,1.67
2020-12-28 21:59:41.194283,Dallas Cowboys,fanduel,1.64
2020-12-28 21:59:41.194284,Dallas Cowboys,sugarhouse,1.68
2020-12-28 21:59:41.194286,Dallas Cowboys,unibet,1.68
2020-12-28 21:59:41.194287,Dallas Cowboys,betrivers,1.68
2020-12-28 21:59:41.194289,Dallas Cowboys,draftkings,1.68
2020-12-28 21:59:41.194290,Dallas Cowboys,pointsbetus,1.67
2020-12-28 21:59:41.194292,Dallas Cowboys,bookmaker,1.67
2020-12-28 21:59:41.194294,Dallas Cowboys,bovada,1.65
2020-12-28 21:59:41.194295,Dallas Cowboys,betmgm,1.67
2020-12-28 21:59:41.194297,Dallas Cowboys,gtbets,1.67
2020-12-28 21:59:41.194298,Dallas Cowboys,betfair,1.66
2020-12-28 21:59:41.194300,Dallas Cowboys,caesars,1.67
2020-12-28 21:59:41.194301,New York Giants,lowvig,2.37
2020-12-28 21:59:41.194303,New York Giants,betonlineag,2.37
2020-12-28 21:59:41.194304,New York Giants,williamhill_us,2.3
2020-12-28 21:59:41.194306,New York Giants,fanduel,2.32
2020-12-28 21:59:41.194307,New York Giants,sugarhouse,2.23
2020-12-28 21:59:41.194309,New York Giants,unibet,2.23
2020-12-28 21:59:41.194310,New York Giants,betrivers,2.23
2020-12-28 21:59:41.194312,New York Giants,draftkings,2.23
2020-12-28 21:59:41.194313,New York Giants,pointsbetus,2.3
2020-12-28 21:59:41.194315,New York Giants,bookmaker,2.28
2020-12-28 21:59:41.194316,New York Giants,bovada,2.35
2020-12-28 21:59:41.194318,New York Giants,betmgm,2.25
2020-12-28 21:59:41.194319,New York Giants,gtbets,2.3
2020-12-28 21:59:41.194320,New York Giants,betfair,2.38
2020-12-28 21:59:41.194322,New York Giants,caesars,2.3
2020-12-28 21:59:41.194324,Cleveland Browns,williamhill_us,1.3
2020-12-28 21:59:41.194326,Cleveland Browns,unibet,1.3
2020-12-28 21:59:41.194327,Cleveland Browns,betrivers,1.3
2020-12-28 21:59:41.194329,Cleveland Browns,sugarhouse,1.3
2020-12-28 21:59:41.194330,Cleveland Browns,draftkings,1.3
2020-12-28 21:59:41.194332,Cleveland Browns,betmgm,1.33
2020-12-28 21:59:41.194333,Cleveland Browns,betfair,1.28
2020-12-28 21:59:41.194335,Cleveland Browns,bovada,1.29
2020-12-28 21:59:41.194336,Cleveland Browns,pointsbetus,1.29
2020-12-28 21:59:41.194338,Cleveland Browns,fanduel,1.34
2020-12-28 21:59:41.194339,Cleveland Browns,gtbets,1.29
2020-12-28 21:59:41.194341,Pittsburgh Steelers,williamhill_us,3.75
2020-12-28 21:59:41.194342,Pittsburgh Steelers,unibet,3.55
2020-12-28 21:59:41.194344,Pittsburgh Steelers,betrivers,3.55
2020-12-28 21:59:41.194346,Pittsburgh Steelers,sugarhouse,3.55
2020-12-28 21:59:41.194347,Pittsburgh Steelers,draftkings,3.55
2020-12-28 21:59:41.194348,Pittsburgh Steelers,betmgm,3.5
2020-12-28 21:59:41.194350,Pittsburgh Steelers,betfair,3.8
2020-12-28 21:59:41.194351,Pittsburgh Steelers,bovada,3.75
2020-12-28 21:59:41.194353,Pittsburgh Steelers,pointsbetus,3.65
2020-12-28 21:59:41.194354,Pittsburgh Steelers,fanduel,3.35
2020-12-28 21:59:41.194355,Pittsburgh Steelers,gtbets,3.7
2020-12-28 21:59:41.194358,Baltimore Ravens,betonlineag,1.14
2020-12-28 21:59:41.194359,Baltimore Ravens,lowvig,1.14
2020-12-28 21:59:41.194361,Baltimore Ravens,williamhill_us,1.13
2020-12-28 21:59:41.194362,Baltimore Ravens,fanduel,1.17
2020-12-28 21:59:41.194364,Baltimore Ravens,bookmaker,1.14
2020-12-28 21:59:41.194366,Baltimore Ravens,pointsbetus,1.14
2020-12-28 21:59:41.194368,Baltimore Ravens,bovada,1.12
2020-12-28 21:59:41.194370,Baltimore Ravens,sugarhouse,1.14
2020-12-28 21:59:41.194371,Baltimore Ravens,betrivers,1.14
2020-12-28 21:59:41.194373,Baltimore Ravens,unibet,1.14
2020-12-28 21:59:41.194374,Baltimore Ravens,draftkings,1.14
2020-12-28 21:59:41.194376,Baltimore Ravens,betmgm,1.14
2020-12-28 21:59:41.194377,Baltimore Ravens,gtbets,1.14
2020-12-28 21:59:41.194379,Baltimore Ravens,betfair,1.17
2020-12-28 21:59:41.194380,Baltimore Ravens,caesars,1.14
2020-12-28 21:59:41.194382,Cincinnati Bengals,betonlineag,6.2
2020-12-28 21:59:41.194383,Cincinnati Bengals,lowvig,6.2
2020-12-28 21:59:41.194385,Cincinnati Bengals,williamhill_us,6.25
2020-12-28 21:59:41.194386,Cincinnati Bengals,fanduel,5.5
2020-12-28 21:59:41.194388,Cincinnati Bengals,bookmaker,6.06
2020-12-28 21:59:41.194389,Cincinnati Bengals,pointsbetus,6.0
2020-12-28 21:59:41.194391,Cincinnati Bengals,bovada,6.0
2020-12-28 21:59:41.194393,Cincinnati Bengals,sugarhouse,5.75
2020-12-28 21:59:41.194394,Cincinnati Bengals,betrivers,5.75
2020-12-28 21:59:41.194396,Cincinnati Bengals,unibet,5.75
2020-12-28 21:59:41.194397,Cincinnati Bengals,draftkings,5.75
2020-12-28 21:59:41.194398,Cincinnati Bengals,betmgm,6.25
2020-12-28 21:59:41.194400,Cincinnati Bengals,gtbets,6.4
2020-12-28 21:59:41.194401,Cincinnati Bengals,betfair,6.2
2020-12-28 21:59:41.194403,Cincinnati Bengals,caesars,6.0
2020-12-28 21:59:41.194405,Atlanta Falcons,betonlineag,3.4
2020-12-28 21:59:41.194406,Atlanta Falcons,williamhill_us,3.4
2020-12-28 21:59:41.194408,Atlanta Falcons,lowvig,3.4
2020-12-28 21:59:41.194409,Atlanta Falcons,fanduel,3.35
2020-12-28 21:59:41.194411,Atlanta Falcons,unibet,3.6
2020-12-28 21:59:41.194412,Atlanta Falcons,betrivers,3.6
2020-12-28 21:59:41.194413,Atlanta Falcons,sugarhouse,3.6
2020-12-28 21:59:41.194415,Atlanta Falcons,draftkings,3.6
2020-12-28 21:59:41.194416,Atlanta Falcons,betmgm,3.25
2020-12-28 21:59:41.194418,Atlanta Falcons,bovada,3.3
2020-12-28 21:59:41.194420,Atlanta Falcons,betfair,3.45
2020-12-28 21:59:41.194421,Atlanta Falcons,pointsbetus,3.3
2020-12-28 21:59:41.194423,Atlanta Falcons,bookmaker,3.37
2020-12-28 21:59:41.194424,Atlanta Falcons,gtbets,3.45
2020-12-28 21:59:41.194426,Atlanta Falcons,caesars,3.3
2020-12-28 21:59:41.194428,Tampa Bay Buccaneers,betonlineag,1.35
2020-12-28 21:59:41.194429,Tampa Bay Buccaneers,williamhill_us,1.36
2020-12-28 21:59:41.194430,Tampa Bay Buccaneers,lowvig,1.35
2020-12-28 21:59:41.194432,Tampa Bay Buccaneers,fanduel,1.34
2020-12-28 21:59:41.194434,Tampa Bay Buccaneers,unibet,1.32
2020-12-28 21:59:41.194435,Tampa Bay Buccaneers,betrivers,1.32
2020-12-28 21:59:41.194436,Tampa Bay Buccaneers,sugarhouse,1.32
2020-12-28 21:59:41.194438,Tampa Bay Buccaneers,draftkings,1.32
2020-12-28 21:59:41.194439,Tampa Bay Buccaneers,betmgm,1.36
2020-12-28 21:59:41.194441,Tampa Bay Buccaneers,bovada,1.36
2020-12-28 21:59:41.194442,Tampa Bay Buccaneers,betfair,1.36
2020-12-28 21:59:41.194444,Tampa Bay Buccaneers,pointsbetus,1.34
2020-12-28 21:59:41.194445,Tampa Bay Buccaneers,bookmaker,1.34
2020-12-28 21:59:41.194447,Tampa Bay Buccaneers,gtbets,1.34
2020-12-28 21:59:41.194449,Tampa Bay Buccaneers,caesars,1.37
2020-12-28 21:59:41.194451,Houston Texans,lowvig,3.9
2020-12-28 21:59:41.194452,Houston Texans,williamhill_us,3.95
2020-12-28 21:59:41.194454,Houston Texans,fanduel,3.85
2020-12-28 21:59:41.194455,Houston Texans,betonlineag,3.9
2020-12-28 21:59:41.194457,Houston Texans,sugarhouse,3.8
2020-12-28 21:59:41.194458,Houston Texans,draftkings,3.8
2020-12-28 21:59:41.194460,Houston Texans,unibet,3.8
2020-12-28 21:59:41.194461,Houston Texans,betrivers,3.8
2020-12-28 21:59:41.194463,Houston Texans,gtbets,3.8
2020-12-28 21:59:41.194464,Houston Texans,bovada,3.8
2020-12-28 21:59:41.194466,Houston Texans,betfair,4.0
2020-12-28 21:59:41.194467,Houston Texans,pointsbetus,3.85
2020-12-28 21:59:41.194468,Houston Texans,betmgm,3.9
2020-12-28 21:59:41.194470,Tennessee Titans,lowvig,1.28
2020-12-28 21:59:41.194472,Tennessee Titans,williamhill_us,1.28
2020-12-28 21:59:41.194473,Tennessee Titans,fanduel,1.28
2020-12-28 21:59:41.194475,Tennessee Titans,betonlineag,1.27
2020-12-28 21:59:41.194476,Tennessee Titans,sugarhouse,1.27
2020-12-28 21:59:41.194477,Tennessee Titans,draftkings,1.27
2020-12-28 21:59:41.194479,Tennessee Titans,unibet,1.27
2020-12-28 21:59:41.194480,Tennessee Titans,betrivers,1.27
2020-12-28 21:59:41.194482,Tennessee Titans,gtbets,1.28
2020-12-28 21:59:41.194484,Tennessee Titans,bovada,1.28
2020-12-28 21:59:41.194485,Tennessee Titans,betfair,1.29
2020-12-28 21:59:41.194486,Tennessee Titans,pointsbetus,1.27
2020-12-28 21:59:41.194488,Tennessee Titans,betmgm,1.29
2020-12-28 21:59:41.194490,Indianapolis Colts,williamhill_us,1.09
2020-12-28 21:59:41.194491,Indianapolis Colts,lowvig,1.1
2020-12-28 21:59:41.194493,Indianapolis Colts,betonlineag,1.1
2020-12-28 21:59:41.194494,Indianapolis Colts,fanduel,1.11
2020-12-28 21:59:41.194496,Indianapolis Colts,sugarhouse,1.1
2020-12-28 21:59:41.194497,Indianapolis Colts,unibet,1.1
2020-12-28 21:59:41.194498,Indianapolis Colts,betrivers,1.1
2020-12-28 21:59:41.194500,Indianapolis Colts,draftkings,1.1
2020-12-28 21:59:41.194501,Indianapolis Colts,pointsbetus,1.1
2020-12-28 21:59:41.194503,Indianapolis Colts,bookmaker,1.09
2020-12-28 21:59:41.194504,Indianapolis Colts,bovada,1.08
2020-12-28 21:59:41.194506,Indianapolis Colts,betmgm,1.09
2020-12-28 21:59:41.194507,Indianapolis Colts,gtbets,1.1
2020-12-28 21:59:41.194508,Indianapolis Colts,betfair,1.12
2020-12-28 21:59:41.194510,Jacksonville Jaguars,williamhill_us,8.0
2020-12-28 21:59:41.194511,Jacksonville Jaguars,lowvig,7.6
2020-12-28 21:59:41.194513,Jacksonville Jaguars,betonlineag,7.6
2020-12-28 21:59:41.194514,Jacksonville Jaguars,fanduel,7.1
2020-12-28 21:59:41.194516,Jacksonville Jaguars,sugarhouse,7.5
2020-12-28 21:59:41.194517,Jacksonville Jaguars,unibet,7.5
2020-12-28 21:59:41.194519,Jacksonville Jaguars,betrivers,7.5
2020-12-28 21:59:41.194520,Jacksonville Jaguars,draftkings,7.5
2020-12-28 21:59:41.194522,Jacksonville Jaguars,pointsbetus,7.8
2020-12-28 21:59:41.194523,Jacksonville Jaguars,bookmaker,8.11
2020-12-28 21:59:41.194524,Jacksonville Jaguars,bovada,8.0
2020-12-28 21:59:41.194526,Jacksonville Jaguars,betmgm,8.25
2020-12-28 21:59:41.194527,Jacksonville Jaguars,gtbets,8.3
2020-12-28 21:59:41.194528,Jacksonville Jaguars,betfair,8.2
2020-12-28 21:59:41.194531,San Francisco 49ers,betonlineag,2.9
2020-12-28 21:59:41.194532,San Francisco 49ers,lowvig,2.9
2020-12-28 21:59:41.194534,San Francisco 49ers,fanduel,2.72
2020-12-28 21:59:41.194535,San Francisco 49ers,unibet,2.75
2020-12-28 21:59:41.194536,San Francisco 49ers,sugarhouse,2.75
2020-12-28 21:59:41.194538,San Francisco 49ers,betrivers,2.75
2020-12-28 21:59:41.194539,San Francisco 49ers,draftkings,2.75
2020-12-28 21:59:41.194541,San Francisco 49ers,betmgm,2.65
2020-12-28 21:59:41.194542,San Francisco 49ers,betfair,3.0
2020-12-28 21:59:41.194544,San Francisco 49ers,bookmaker,2.84
2020-12-28 21:59:41.194545,San Francisco 49ers,pointsbetus,2.8
2020-12-28 21:59:41.194547,San Francisco 49ers,gtbets,2.95
2020-12-28 21:59:41.194548,San Francisco 49ers,williamhill_us,2.9
2020-12-28 21:59:41.194550,San Francisco 49ers,bovada,2.85
2020-12-28 21:59:41.194551,Seattle Seahawks,betonlineag,1.45
2020-12-28 21:59:41.194553,Seattle Seahawks,lowvig,1.46
2020-12-28 21:59:41.194554,Seattle Seahawks,fanduel,1.49
2020-12-28 21:59:41.194556,Seattle Seahawks,unibet,1.47
2020-12-28 21:59:41.194557,Seattle Seahawks,sugarhouse,1.47
2020-12-28 21:59:41.194558,Seattle Seahawks,betrivers,1.47
2020-12-28 21:59:41.194560,Seattle Seahawks,draftkings,1.47
2020-12-28 21:59:41.194561,Seattle Seahawks,betmgm,1.5
2020-12-28 21:59:41.194563,Seattle Seahawks,betfair,1.44
2020-12-28 21:59:41.194564,Seattle Seahawks,bookmaker,1.45
2020-12-28 21:59:41.194565,Seattle Seahawks,pointsbetus,1.44
2020-12-28 21:59:41.194567,Seattle Seahawks,gtbets,1.44
2020-12-28 21:59:41.194568,Seattle Seahawks,williamhill_us,1.45
2020-12-28 21:59:41.194570,Seattle Seahawks,bovada,1.44
2020-12-28 21:59:41.194572,Carolina Panthers,betonlineag,3.4
2020-12-28 21:59:41.194573,Carolina Panthers,lowvig,3.4
2020-12-28 21:59:41.194575,Carolina Panthers,williamhill_us,3.45
2020-12-28 21:59:41.194576,Carolina Panthers,fanduel,3.4
2020-12-28 21:59:41.194578,Carolina Panthers,unibet,3.4
2020-12-28 21:59:41.194580,Carolina Panthers,betrivers,3.4
2020-12-28 21:59:41.194581,Carolina Panthers,sugarhouse,3.4
2020-12-28 21:59:41.194583,Carolina Panthers,draftkings,3.4
2020-12-28 21:59:41.194584,Carolina Panthers,betmgm,3.25
2020-12-28 21:59:41.194586,Carolina Panthers,betfair,3.45
2020-12-28 21:59:41.194587,Carolina Panthers,bovada,3.3
2020-12-28 21:59:41.194589,Carolina Panthers,pointsbetus,3.3
2020-12-28 21:59:41.194590,Carolina Panthers,bookmaker,3.37
2020-12-28 21:59:41.194592,Carolina Panthers,gtbets,3.5
2020-12-28 21:59:41.194594,New Orleans Saints,betonlineag,1.35
2020-12-28 21:59:41.194595,New Orleans Saints,lowvig,1.35
2020-12-28 21:59:41.194596,New Orleans Saints,williamhill_us,1.34
2020-12-28 21:59:41.194598,New Orleans Saints,fanduel,1.34
2020-12-28 21:59:41.194599,New Orleans Saints,unibet,1.33
2020-12-28 21:59:41.194601,New Orleans Saints,betrivers,1.33
2020-12-28 21:59:41.194602,New Orleans Saints,sugarhouse,1.33
2020-12-28 21:59:41.194604,New Orleans Saints,draftkings,1.33
2020-12-28 21:59:41.194605,New Orleans Saints,betmgm,1.36
2020-12-28 21:59:41.194606,New Orleans Saints,betfair,1.35
2020-12-28 21:59:41.194608,New Orleans Saints,bovada,1.36
2020-12-28 21:59:41.194610,New Orleans Saints,pointsbetus,1.34
2020-12-28 21:59:41.194611,New Orleans Saints,bookmaker,1.34
2020-12-28 21:59:41.194613,New Orleans Saints,gtbets,1.33
2020-12-28 21:59:41.194614,Denver Broncos,betonlineag,2.2
2020-12-28 21:59:41.194616,Denver Broncos,lowvig,2.2
2020-12-28 21:59:41.194617,Denver Broncos,fanduel,2.16
2020-12-28 21:59:41.194619,Denver Broncos,williamhill_us,2.2
2020-12-28 21:59:41.194620,Denver Broncos,bookmaker,2.3
2020-12-28 21:59:41.194622,Denver Broncos,pointsbetus,2.2
2020-12-28 21:59:41.194623,Denver Broncos,betrivers,2.17
2020-12-28 21:59:41.194625,Denver Broncos,unibet,2.17
2020-12-28 21:59:41.194626,Denver Broncos,sugarhouse,2.17
2020-12-28 21:59:41.194627,Denver Broncos,draftkings,2.17
2020-12-28 21:59:41.194629,Denver Broncos,betmgm,2.1
2020-12-28 21:59:41.194630,Denver Broncos,gtbets,2.2
2020-12-28 21:59:41.194632,Denver Broncos,bovada,2.25
2020-12-28 21:59:41.194633,Denver Broncos,betfair,2.2
2020-12-28 21:59:41.194635,Las Vegas Raiders,betonlineag,1.71
2020-12-28 21:59:41.194636,Las Vegas Raiders,lowvig,1.71
2020-12-28 21:59:41.194638,Las Vegas Raiders,fanduel,1.74
2020-12-28 21:59:41.194639,Las Vegas Raiders,williamhill_us,1.71
2020-12-28 21:59:41.194729,Las Vegas Raiders,bookmaker,1.67
2020-12-28 21:59:41.194732,Las Vegas Raiders,pointsbetus,1.71
2020-12-28 21:59:41.194733,Las Vegas Raiders,betrivers,1.7
2020-12-28 21:59:41.194735,Las Vegas Raiders,unibet,1.7
2020-12-28 21:59:41.194736,Las Vegas Raiders,sugarhouse,1.7
2020-12-28 21:59:41.194738,Las Vegas Raiders,draftkings,1.7
2020-12-28 21:59:41.194739,Las Vegas Raiders,betmgm,1.77
2020-12-28 21:59:41.194741,Las Vegas Raiders,gtbets,1.71
